partida_id,rodata,clube,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios
5195,21,Santos,6,1,47%,469,80%,12,2,0,1,2
5196,21,Goias,10,0,36%,284,80%,13,3,0,2,3
5196,21,Athletico-PR,19,8,64%,509,80%,12,1,0,0,6
5198,22,Ponte Preta,8,2,46%,383,80%,19,2,1,1,5
5198,22,Cruzeiro,17,8,54%,440,80%,22,5,0,1,6
5199,22,Vasco,5,3,61%,549,80%,10,1,0,4,6
5199,22,Internacional,10,8,39%,345,80%,22,3,0,2,2
5197,22,Sao Paulo,8,2,53%,407,80%,14,5,0,5,8
5197,22,Joinville,21,2,47%,359,80%,23,4,0,0,8
5201,22,Athletico-PR,14,6,49%,368,80%,16,4,0,1,2
5201,22,Atletico-MG,20,4,51%,344,80%,18,4,1,10,10
5200,22,Flamengo,8,3,63%,588,80%,14,1,0,3,2
5200,22,Avai,14,5,37%,345,80%,18,4,0,1,5
5204,22,Palmeiras,14,5,60%,510,80%,14,3,0,2,7
5204,22,Goias,9,5,40%,350,80%,11,3,0,1,3
5203,22,Fluminense,11,2,40%,345,80%,11,3,0,6,3
5203,22,Corinthians,14,8,60%,520,80%,12,0,0,0,8
5202,22,Coritiba,7,3,48%,414,80%,16,2,0,2,3
5202,22,Sport,12,2,52%,452,80%,14,2,0,3,4
5205,22,Santos,13,6,51%,430,80%,16,0,0,1,4
5205,22,Chapecoense,13,4,49%,420,80%,12,1,0,2,9
5206,22,Figueirense,14,6,65%,572,80%,14,4,0,3,9
5206,22,Gremio,6,3,35%,330,80%,9,4,0,1,4
5207,23,Sao Paulo,15,3,53%,464,80%,10,0,0,0,7
5207,23,Internacional,5,2,47%,420,80%,10,0,0,1,3
5208,23,Atletico-MG,4,4,53%,463,80%,16,2,0,5,5
5208,23,Vasco,15,3,47%,416,80%,19,2,1,1,5
5209,23,Joinville,7,4,23%,169,80%,17,1,3,2,2
5209,23,Athletico-PR,18,1,77%,539,80%,15,4,1,5,4
5210,23,Cruzeiro,16,8,54%,476,80%,15,0,0,5,4
5210,23,Figueirense,5,1,46%,420,80%,15,4,0,1,3
5211,23,Ponte Preta,8,4,36%,294,80%,17,2,0,1,11
5211,23,Chapecoense,15,5,64%,507,80%,9,1,0,1,9
5212,23,Gremio,18,6,74%,690,80%,15,3,0,3,5
5212,23,Goias,9,5,26%,248,80%,12,3,1,0,3
5213,23,Palmeiras,16,10,49%,312,80%,20,6,0,2,11
5213,23,Corinthians,7,5,51%,351,80%,14,3,0,2,1
5215,23,Fluminense,7,2,53%,437,80%,13,6,0,2,5
5215,23,Flamengo,20,10,47%,402,80%,24,5,1,0,9
5214,23,Avai,12,2,52%,363,80%,19,2,0,1,4
5214,23,Coritiba,10,5,48%,365,80%,22,4,0,3,1
5216,23,Sport,12,2,56%,517,80%,9,1,0,0,7
5216,23,Santos,12,5,44%,448,80%,9,0,0,3,1
5217,24,Vasco,12,3,53%,438,80%,23,1,0,0,4
5217,24,Ponte Preta,10,4,47%,406,80%,20,2,1,0,2
5218,24,Atletico-MG,11,4,62%,587,80%,17,3,0,3,5
5218,24,Avai,11,2,38%,369,80%,16,3,0,2,2
5219,24,Internacional,8,2,46%,367,80%,21,5,1,2,3
5219,24,Palmeiras,7,4,54%,426,80%,23,2,1,0,3
5220,24,Athletico-PR,12,1,49%,407,80%,9,2,0,1,6
5220,24,Figueirense,14,1,51%,403,80%,7,2,0,2,10
5222,24,Santos,15,8,48%,431,80%,11,1,0,2,2
5222,24,Sao Paulo,11,1,52%,462,80%,9,1,0,3,2
5223,24,Corinthians,14,5,56%,604,80%,7,0,0,0,4
5223,24,Gremio,15,2,44%,473,80%,6,3,0,2,6
5221,24,Fluminense,16,5,47%,376,80%,24,4,0,2,7
5221,24,Coritiba,9,3,53%,426,80%,11,1,0,1,3
5224,24,Sport,10,4,60%,591,80%,6,1,0,1,5
5224,24,Goias,19,6,40%,382,80%,8,3,0,0,6
5225,24,Joinville,9,2,55%,361,80%,13,4,0,2,2
5225,24,Chapecoense,7,0,45%,305,80%,10,2,0,3,6
5226,24,Cruzeiro,10,1,54%,412,80%,10,3,0,2,7
5226,24,Flamengo,10,3,46%,360,80%,18,3,0,1,3
5227,25,Coritiba,25,4,62%,514,80%,13,4,0,0,4
5227,25,Internacional,7,3,38%,322,80%,26,7,0,0,3
5228,25,Palmeiras,15,6,53%,424,80%,19,4,0,3,4
5228,25,Figueirense,4,1,47%,382,80%,18,3,1,5,4
5230,25,Corinthians,13,4,69%,595,80%,10,0,0,2,8
5230,25,Joinville,7,5,31%,267,80%,17,1,0,3,6
5229,25,Santos,20,10,62%,531,80%,15,2,0,0,10
5229,25,Ponte Preta,16,7,38%,333,80%,22,5,0,1,2
5231,25,Cruzeiro,12,3,35%,278,80%,17,2,1,4,3
5231,25,Atletico-MG,16,5,65%,499,80%,16,5,0,3,9
5232,25,Gremio,12,4,52%,473,80%,11,3,0,1,6
5232,25,Sao Paulo,14,6,48%,460,80%,13,3,0,0,4
5233,25,Chapecoense,13,3,49%,429,80%,13,2,0,1,3
5233,25,Flamengo,9,6,51%,440,80%,12,1,0,3,7
5234,25,Athletico-PR,17,5,56%,423,80%,20,2,0,2,13
5234,25,Vasco,14,8,44%,351,80%,18,2,0,4,6
5236,25,Sport,6,2,57%,440,80%,19,2,0,1,3
5236,25,Fluminense,13,3,43%,336,80%,17,3,0,0,2
5235,25,Avai,13,6,65%,581,80%,18,2,0,2,2
5235,25,Goias,12,3,35%,326,80%,19,2,0,2,3
5239,26,Ponte Preta,8,2,51%,489,80%,11,5,0,2,1
5239,26,Goias,9,2,49%,449,80%,12,2,0,0,11
5237,26,Joinville,15,4,33%,262,80%,19,4,0,3,5
5237,26,Sport,7,3,67%,555,80%,11,3,0,6,3
5238,26,Fluminense,9,2,51%,392,80%,14,1,0,3,5
5238,26,Palmeiras,12,9,49%,372,80%,19,3,0,0,6
5241,26,Athletico-PR,16,4,48%,423,80%,13,1,0,1,7
5241,26,Gremio,5,3,52%,488,80%,5,2,0,1,2
5240,26,Figueirense,7,2,63%,362,80%,16,2,0,0,6
5240,26,Avai,10,5,37%,217,80%,23,4,0,0,1
5242,26,Atletico-MG,16,4,56%,592,80%,11,1,0,1,3
5242,26,Santos,13,7,44%,477,80%,7,1,0,2,1
5243,26,Internacional,13,4,44%,348,80%,15,2,0,4,5
5243,26,Corinthians,14,6,56%,425,80%,12,1,0,1,6
5244,26,Cruzeiro,12,6,53%,437,80%,15,4,0,0,11
5244,26,Vasco,10,3,47%,398,80%,4,2,1,2,11
5245,26,Chapecoense,8,2,41%,354,80%,14,2,0,2,3
5245,26,Sao Paulo,7,2,59%,474,80%,12,2,0,2,6
5246,26,Coritiba,8,4,27%,245,80%,21,3,0,3,0
5246,26,Flamengo,17,2,73%,627,80%,12,2,0,2,10
5248,27,Internacional,9,0,53%,415,80%,22,1,0,2,5
5248,27,Figueirense,8,4,47%,368,80%,22,5,0,0,5
5247,27,Palmeiras,14,6,41%,284,80%,22,2,0,2,9
5247,27,Gremio,9,3,59%,432,80%,17,4,0,1,2
5249,27,Ponte Preta,9,4,40%,348,80%,14,3,0,2,5
5249,27,Fluminense,10,2,60%,498,80%,14,4,0,1,7
5250,27,Goias,12,8,45%,379,80%,6,0,0,2,3
5250,27,Joinville,7,0,55%,437,80%,12,1,0,0,8
5251,27,Corinthians,14,6,57%,464,80%,8,2,0,2,9
5251,27,Santos,6,1,43%,357,80%,10,5,2,3,6
5253,27,Atletico-MG,14,6,45%,379,80%,16,2,0,0,6
5253,27,Flamengo,11,4,55%,438,80%,16,2,0,4,6
5252,27,Sport,13,6,56%,477,80%,10,2,0,2,5
5252,27,Vasco,14,3,44%,372,80%,13,2,0,4,2
5254,27,Avai,12,7,38%,294,80%,17,3,0,3,9
5254,27,Sao Paulo,11,3,62%,490,80%,19,4,0,2,5
5256,27,Athletico-PR,9,1,62%,407,80%,23,3,0,2,5
5256,27,Coritiba,9,4,38%,260,80%,19,7,1,1,5
5255,27,Chapecoense,18,1,55%,416,80%,15,2,0,2,3
5255,27,Cruzeiro,5,3,45%,364,80%,12,0,1,2,6
5257,28,Fluminense,7,4,52%,437,80%,27,4,0,0,0
5257,28,Goias,14,5,48%,405,80%,15,3,0,2,4
5258,28,Avai,13,3,46%,426,80%,12,3,0,0,8
5258,28,Gremio,14,9,54%,538,80%,13,1,0,2,3
5259,28,Athletico-PR,19,2,66%,488,80%,16,2,0,0,13
5259,28,Ponte Preta,8,3,34%,278,80%,18,4,0,4,2
5260,28,Santos,18,9,61%,490,80%,8,1,0,3,5
5260,28,Internacional,11,3,39%,324,80%,17,4,0,1,6
5261,28,Vasco,7,2,52%,334,80%,21,6,0,0,5
5261,28,Flamengo,14,2,48%,307,80%,26,5,0,2,4
5262,28,Joinville,15,5,43%,369,80%,19,2,0,2,5
5262,28,Atletico-MG,12,3,57%,498,80%,8,2,0,5,5
5263,28,Figueirense,12,5,53%,385,80%,21,3,0,3,9
5263,28,Corinthians,14,7,47%,367,80%,14,3,0,0,4
5264,28,Sao Paulo,14,5,56%,402,80%,13,1,0,2,7
5264,28,Palmeiras,9,1,44%,315,80%,17,2,0,0,3
5265,28,Chapecoense,15,6,54%,414,80%,8,0,0,1,6
5265,28,Sport,9,5,46%,374,80%,17,3,0,2,4
5266,28,Cruzeiro,7,5,49%,458,80%,13,0,1,0,3
5266,28,Coritiba,16,3,51%,446,80%,13,1,1,3,6
5267,29,Internacional,21,10,51%,376,80%,16,2,0,3,8
5267,29,Sport,9,3,49%,382,80%,11,2,1,1,4
5268,29,Coritiba,14,5,49%,412,80%,6,1,0,4,9
5268,29,Atletico-MG,10,5,51%,443,80%,11,2,0,0,1
5269,29,Sao Paulo,11,5,58%,464,80%,12,1,0,4,4
5269,29,Athletico-PR,8,0,42%,342,80%,16,3,0,1,0
5271,29,Flamengo,21,5,70%,478,80%,17,2,0,8,9
5271,29,Joinville,4,1,30%,217,80%,27,3,0,0,2
5270,29,Vasco,8,2,59%,444,80%,18,6,2,5,3
5270,29,Avai,14,5,41%,289,80%,18,4,1,2,6
5274,29,Goias,19,2,62%,423,80%,15,1,0,0,4
5274,29,Figueirense,13,10,38%,267,80%,11,5,1,3,5
5273,29,Gremio,3,2,54%,526,80%,15,3,0,0,5
5273,29,Cruzeiro,18,4,46%,436,80%,9,3,0,4,3
5275,29,Ponte Preta,10,6,42%,320,80%,17,1,1,6,8
5275,29,Corinthians,13,8,58%,445,80%,15,4,0,1,7
5272,29,Fluminense,11,5,46%,386,80%,12,2,0,0,4
5272,29,Santos,19,6,54%,442,80%,24,3,0,9,6
5276,29,Chapecoense,13,8,48%,314,80%,17,0,0,0,2
5276,29,Palmeiras,10,4,52%,336,80%,17,5,0,2,7
5277,30,Atletico-MG,20,4,59%,488,80%,14,2,0,3,5
5277,30,Internacional,6,4,41%,352,80%,11,3,0,2,3
5278,30,Sport,13,6,59%,517,80%,8,2,0,2,9
5278,30,Avai,7,4,41%,375,80%,16,5,0,1,0
5279,30,Joinville,13,6,42%,293,80%,23,6,0,0,4
5279,30,Coritiba,13,7,58%,407,80%,16,1,0,4,4
5280,30,Figueirense,15,8,33%,228,80%,14,1,0,1,4
5280,30,Flamengo,11,3,67%,479,80%,10,1,0,2,3
5281,30,Ponte Preta,9,2,41%,306,80%,17,3,0,0,6
5281,30,Palmeiras,16,4,59%,404,80%,18,2,0,1,8
5282,30,Sao Paulo,10,1,58%,462,80%,21,4,0,2,5
5282,30,Fluminense,7,3,42%,340,80%,16,0,0,1,3
5283,30,Cruzeiro,19,10,49%,365,80%,7,2,0,5,11
5283,30,Athletico-PR,5,4,51%,384,80%,20,5,0,3,0
5285,30,Goias,13,3,37%,367,80%,10,5,0,6,4
5285,30,Corinthians,17,6,63%,620,80%,9,1,0,3,6
5284,30,Vasco,12,4,57%,388,80%,16,4,0,2,8
5284,30,Chapecoense,10,4,43%,306,80%,19,5,0,1,0
5286,30,Santos,12,3,51%,474,80%,4,3,1,1,11
5286,30,Gremio,14,3,49%,462,80%,14,3,0,0,9
5287,31,Palmeiras,17,7,46%,330,80%,29,4,0,1,5
5287,31,Avai,11,4,54%,379,80%,14,3,0,2,1
5288,31,Figueirense,14,3,55%,348,80%,16,3,0,2,3
5288,31,Joinville,14,5,45%,280,80%,24,1,1,4,5
5290,31,Cruzeiro,21,8,49%,426,80%,13,2,0,1,7
5290,31,Fluminense,6,0,51%,430,80%,14,1,0,0,3
5289,31,Ponte Preta,17,10,46%,369,80%,30,3,0,2,6
5289,31,Coritiba,9,3,54%,428,80%,27,3,0,2,2
5291,31,Corinthians,12,5,44%,389,80%,12,1,0,1,5
5291,31,Athletico-PR,11,5,56%,470,80%,11,2,0,5,7
5293,31,Vasco,16,11,52%,427,80%,16,1,0,2,7
5293,31,Sao Paulo,17,5,48%,401,80%,11,1,1,3,4
5292,31,Flamengo,17,3,63%,459,80%,19,0,0,0,5
5292,31,Internacional,8,1,37%,286,80%,24,2,0,0,1
5294,31,Chapecoense,21,5,43%,369,80%,13,2,1,1,3
5294,31,Gremio,15,6,57%,489,80%,17,3,0,2,5
5295,31,Santos,16,9,61%,559,80%,9,0,0,4,3
5295,31,Goias,10,1,39%,374,80%,8,1,0,1,1
5296,31,Atletico-MG,7,2,56%,545,80%,8,0,1,1,7
5296,31,Sport,11,5,44%,429,80%,13,0,0,1,4
5297,32,Athletico-PR,12,4,46%,427,80%,21,3,0,1,5
5297,32,Fluminense,20,9,54%,478,80%,4,1,0,2,7
5298,32,Joinville,9,3,38%,279,80%,18,2,0,1,4
5298,32,Internacional,15,2,62%,461,80%,11,1,0,5,4
5299,32,Figueirense,16,4,38%,281,80%,24,5,0,3,4
5299,32,Santos,8,5,62%,485,80%,20,2,0,1,4
5300,32,Palmeiras,14,5,53%,452,80%,15,2,0,1,11
5300,32,Sport,9,4,47%,433,80%,9,1,0,1,1
5303,32,Avai,12,2,47%,367,80%,16,2,0,1,4
5303,32,Chapecoense,10,2,53%,397,80%,17,1,0,1,2
5301,32,Corinthians,8,3,56%,509,80%,19,3,0,1,1
5301,32,Flamengo,8,0,44%,397,80%,20,1,1,6,6
5304,32,Gremio,11,5,47%,416,80%,16,2,0,4,9
5304,32,Vasco,20,8,53%,454,80%,12,1,0,4,3
5302,32,Sao Paulo,15,7,60%,525,80%,21,3,0,1,3
5302,32,Coritiba,12,5,40%,344,80%,17,4,1,2,3
5305,32,Goias,17,0,44%,363,80%,14,4,0,0,8
5305,32,Cruzeiro,15,3,56%,485,80%,11,4,0,0,5
5306,32,Atletico-MG,17,11,59%,552,80%,15,2,0,0,6
5306,32,Ponte Preta,7,3,41%,409,80%,12,1,0,2,5
5307,33,Sport,9,3,43%,415,80%,15,2,0,2,2
5307,33,Sao Paulo,16,6,57%,541,80%,10,1,0,3,4
5308,33,Avai,10,3,51%,315,80%,16,3,0,1,4
5308,33,Cruzeiro,15,5,49%,325,80%,16,3,0,0,3
5309,33,Ponte Preta,2,0,51%,354,80%,20,3,0,2,7
5309,33,Joinville,11,4,49%,330,80%,17,5,0,0,4
5310,33,Coritiba,11,1,64%,424,80%,13,2,0,3,7
5310,33,Figueirense,6,1,36%,247,80%,29,5,0,2,6
5313,33,Flamengo,6,1,48%,474,80%,12,0,1,1,1
5313,33,Gremio,11,6,52%,506,80%,12,0,0,0,6
5314,33,Atletico-MG,16,5,59%,497,80%,11,1,0,5,11
5314,33,Corinthians,9,6,41%,363,80%,15,0,0,1,2
5311,33,Chapecoense,17,4,56%,402,80%,13,3,0,2,7
5311,33,Athletico-PR,5,0,44%,341,80%,12,4,1,1,4
5312,33,Santos,13,5,46%,281,80%,15,3,0,6,6
5312,33,Palmeiras,8,1,54%,325,80%,18,3,1,3,4
5315,33,Vasco,13,3,48%,444,80%,18,2,0,0,13
5315,33,Fluminense,14,5,52%,472,80%,22,4,1,2,5
5316,33,Internacional,14,6,66%,520,80%,12,3,0,2,5
5316,33,Goias,14,5,34%,267,80%,16,3,0,3,4
5317,34,Ponte Preta,13,5,45%,360,80%,20,4,0,4,6
5317,34,Internacional,11,3,55%,439,80%,20,2,0,0,4
5318,34,Corinthians,10,6,67%,698,80%,5,0,0,1,6
5318,34,Coritiba,10,2,33%,331,80%,17,3,0,2,7
5319,34,Avai,21,4,41%,322,80%,10,2,0,1,4
5319,34,Athletico-PR,18,9,59%,467,80%,21,1,0,1,7
5320,34,Fluminense,13,5,60%,522,80%,12,3,0,3,6
5320,34,Chapecoense,18,3,40%,351,80%,14,3,0,2,5
5322,34,Goias,11,2,35%,323,80%,14,0,0,1,2
5322,34,Flamengo,13,8,65%,581,80%,16,1,0,4,5
5323,34,Sao Paulo,13,4,56%,577,80%,12,2,0,0,2
5323,34,Cruzeiro,18,10,44%,446,80%,5,1,0,4,6
5324,34,Figueirense,13,6,31%,243,80%,14,2,0,4,10
5324,34,Atletico-MG,13,4,69%,562,80%,13,4,0,2,6
5321,34,Vasco,9,5,43%,333,80%,13,4,0,3,2
5321,34,Palmeiras,15,3,57%,422,80%,29,1,0,1,8
5325,34,Joinville,9,5,55%,237,80%,22,3,1,3,11
5325,34,Santos,11,2,45%,203,80%,19,2,0,8,7
5326,34,Sport,13,2,48%,426,80%,8,2,0,1,8
5326,34,Gremio,8,3,52%,460,80%,16,3,1,2,4
5327,35,Sport,15,4,53%,410,80%,15,4,0,3,13
5327,35,Cruzeiro,21,4,47%,369,80%,13,2,0,3,13
5328,35,Coritiba,11,4,38%,316,80%,18,1,0,0,3
5328,35,Goias,12,4,62%,484,80%,20,1,0,4,5
5329,35,Figueirense,7,2,32%,262,80%,24,4,0,2,1
5329,35,Ponte Preta,13,2,68%,534,80%,18,4,0,3,5
5331,35,Athletico-PR,14,5,47%,363,80%,13,2,0,5,1
5331,35,Palmeiras,12,8,53%,395,80%,15,4,2,4,4
5330,35,Avai,11,7,40%,265,80%,12,4,0,1,6
5330,35,Joinville,14,4,60%,392,80%,13,1,0,0,8
5332,35,Fluminense,8,1,37%,293,80%,21,4,1,2,4
5332,35,Gremio,21,7,63%,499,80%,20,3,0,3,9
5333,35,Internacional,11,2,57%,433,80%,14,2,1,7,3
5333,35,Chapecoense,18,3,43%,318,80%,16,4,0,4,9
5334,35,Atletico-MG,10,3,55%,516,80%,9,0,0,4,5
5334,35,Sao Paulo,18,10,45%,418,80%,7,0,0,3,5
5335,35,Santos,13,4,59%,471,80%,20,2,0,2,6
5335,35,Flamengo,11,6,41%,327,80%,11,1,1,1,3
5336,35,Vasco,14,3,40%,305,80%,12,1,1,6,8
5336,35,Corinthians,14,2,60%,442,80%,15,3,0,0,6
5337,36,Cruzeiro,15,6,49%,433,80%,13,1,0,2,2
5337,36,Palmeiras,10,2,51%,438,80%,20,2,0,1,1
5339,36,Goias,12,3,27%,242,80%,12,3,0,1,2
5339,36,Atletico-MG,18,8,73%,629,80%,16,3,0,3,6
5340,36,Gremio,11,4,57%,419,80%,13,2,0,0,4
5340,36,Internacional,13,6,43%,322,80%,21,4,0,2,6
5342,36,Corinthians,13,10,51%,459,80%,10,2,0,0,3
5342,36,Sao Paulo,19,5,49%,441,80%,10,2,0,3,9
5341,36,Figueirense,14,0,51%,400,80%,13,1,0,3,4
5341,36,Chapecoense,6,0,49%,397,80%,15,3,0,1,5
5338,36,Joinville,21,4,54%,338,80%,21,4,1,3,7
5338,36,Vasco,8,3,46%,306,80%,10,4,0,1,9
5343,36,Flamengo,15,5,59%,501,80%,19,3,0,0,8
5343,36,Ponte Preta,12,4,41%,360,80%,23,3,0,2,3
5344,36,Avai,13,2,44%,400,80%,6,3,0,2,5
5344,36,Fluminense,9,5,56%,515,80%,11,2,0,2,5
5345,36,Coritiba,10,4,37%,282,80%,13,3,0,2,3
5345,36,Santos,8,1,63%,480,80%,21,3,1,1,5
5346,36,Sport,20,6,54%,461,80%,10,3,0,3,10
5346,36,Athletico-PR,7,3,46%,411,80%,20,2,0,2,5
5347,37,Figueirense,12,4,35%,289,80%,26,4,0,6,2
5347,37,Sao Paulo,19,6,65%,526,80%,16,1,0,0,4
5348,37,Fluminense,8,2,43%,369,80%,13,3,1,0,3
5348,37,Internacional,14,6,57%,486,80%,20,4,0,1,3
5349,37,Ponte Preta,4,1,52%,371,80%,27,1,1,1,2
5349,37,Avai,10,4,48%,333,80%,19,1,0,0,8
5351,37,Cruzeiro,21,6,57%,504,80%,12,2,0,2,3
5351,37,Joinville,4,1,43%,387,80%,13,3,0,1,2
5352,37,Atletico-MG,15,5,57%,522,80%,11,5,0,0,3
5352,37,Gremio,4,2,43%,397,80%,10,3,0,3,3
5350,37,Sport,13,4,45%,399,80%,14,6,0,4,8
5350,37,Corinthians,8,3,55%,484,80%,17,3,0,2,4
5355,37,Coritiba,7,5,30%,225,80%,27,3,0,4,2
5355,37,Palmeiras,6,1,70%,495,80%,22,3,0,4,6
5353,37,Chapecoense,11,5,66%,438,80%,17,5,0,0,4
5353,37,Goias,14,4,34%,234,80%,17,3,0,2,3
5354,37,Santos,9,4,53%,349,80%,12,2,0,3,2
5354,37,Vasco,16,6,47%,307,80%,14,3,0,1,10
5356,37,Athletico-PR,17,8,40%,372,80%,16,1,0,2,2
5356,37,Flamengo,10,3,60%,546,80%,14,3,0,1,4
5365,38,Gremio,7,3,46%,314,80%,13,1,0,3,4
5365,38,Joinville,13,1,54%,341,80%,12,3,0,3,7
5358,38,Flamengo,15,4,65%,559,80%,16,0,0,1,1
5358,38,Palmeiras,14,8,35%,304,80%,20,1,0,4,5
5360,38,Athletico-PR,15,5,51%,442,80%,10,1,0,3,5
5360,38,Santos,12,6,49%,440,80%,10,0,0,4,7
5364,38,Atletico-MG,14,6,60%,553,80%,7,0,0,2,5
5364,38,Chapecoense,10,4,40%,364,80%,11,0,0,0,4
5361,38,Sport,4,2,52%,402,80%,12,2,0,2,5
5361,38,Ponte Preta,14,1,48%,358,80%,21,4,0,4,9
5357,38,Cruzeiro,6,0,49%,399,80%,13,1,0,2,3
5357,38,Internacional,13,2,51%,381,80%,11,2,0,4,9
5359,38,Fluminense,8,1,61%,421,80%,18,4,0,1,5
5359,38,Figueirense,17,3,39%,262,80%,16,4,0,0,7
5362,38,Goias,6,3,36%,309,80%,12,4,0,1,2
5362,38,Sao Paulo,6,2,64%,540,80%,21,1,0,0,3
5363,38,Corinthians,14,6,78%,761,80%,11,2,0,2,4
5363,38,Avai,11,4,22%,216,80%,14,2,0,1,2
5366,38,Coritiba,6,0,47%,295,80%,20,1,0,1,4
5366,38,Vasco,7,2,53%,327,80%,15,0,1,3,3
5368,1,Flamengo,11,5,56%,553,80%,18,2,0,2,4
5368,1,Sport,1,1,44%,437,80%,15,1,1,3,4
5367,1,Athletico-PR,4,0,35%,316,80%,17,3,1,0,1
5367,1,Palmeiras,12,6,65%,577,80%,14,1,0,2,8
5369,1,Atletico-MG,23,1,40%,361,80%,18,2,0,3,4
5369,1,Santos,12,0,60%,517,80%,12,2,0,5,2
5370,1,Cruzeiro,6,1,49%,442,80%,23,2,2,4,0
5370,1,Coritiba,15,6,51%,444,80%,19,1,0,1,5
5371,1,Vitoria,11,2,62%,380,80%,17,0,0,1,1
5371,1,Santa Cruz,7,5,38%,227,80%,11,3,0,6,6
5372,1,Botafogo-RJ,11,5,67%,590,80%,7,1,0,3,7
5372,1,Sao Paulo,6,3,33%,310,80%,10,5,0,3,4
5375,1,Fluminense,14,3,61%,490,80%,9,0,0,4,15
5375,1,America-MG,17,4,39%,317,80%,8,0,0,2,8
5373,1,Figueirense,13,4,54%,376,80%,8,2,0,1,6
5373,1,Ponte Preta,20,3,46%,332,80%,21,5,0,1,9
5374,1,Corinthians,15,1,61%,579,80%,12,1,0,2,10
5374,1,Gremio,6,2,39%,391,80%,20,4,0,3,2
5376,1,Internacional,12,7,69%,494,80%,14,3,0,1,9
5376,1,Chapecoense,6,1,31%,227,80%,20,3,1,1,4
5377,2,Palmeiras,11,5,66%,497,80%,16,4,0,3,6
5377,2,Ponte Preta,11,4,34%,268,80%,21,3,0,3,4
5378,2,Santa Cruz,10,3,42%,341,80%,23,5,0,0,5
5378,2,Fluminense,15,5,58%,462,80%,20,3,0,0,6
5379,2,Cruzeiro,17,8,70%,533,80%,11,3,0,1,5
5379,2,Figueirense,13,5,30%,229,80%,14,1,0,1,4
5380,2,Coritiba,4,1,41%,451,80%,15,2,0,3,1
5380,2,Santos,12,4,59%,622,80%,12,5,0,6,2
5381,2,Athletico-PR,9,1,42%,391,80%,18,3,0,1,5
5381,2,Atletico-MG,25,1,58%,523,80%,7,1,0,3,14
5382,2,Corinthians,13,7,66%,529,80%,24,4,0,3,5
5382,2,Vitoria,10,5,34%,270,80%,20,4,1,5,5
5383,2,Chapecoense,18,8,62%,495,80%,12,0,0,3,6
5383,2,America-MG,9,3,38%,313,80%,26,4,0,1,2
5384,2,Sao Paulo,17,6,54%,406,80%,11,4,0,0,11
5384,2,Internacional,12,4,46%,362,80%,16,6,1,2,5
5385,2,Gremio,20,8,44%,434,80%,17,3,0,4,11
5385,2,Flamengo,14,4,56%,535,80%,8,2,0,4,5
5386,2,Botafogo-RJ,19,4,44%,443,80%,10,2,0,5,1
5386,2,Sport,13,7,56%,537,80%,14,3,0,1,10
5387,3,Figueirense,13,5,46%,403,80%,21,2,0,2,7
5387,3,Santos,8,2,54%,484,80%,12,3,1,1,2
5388,3,Athletico-PR,16,4,66%,645,80%,12,2,0,1,5
5388,3,Botafogo-RJ,10,3,34%,333,80%,8,2,0,5,3
5389,3,Flamengo,8,2,63%,536,80%,10,4,1,3,2
5389,3,Chapecoense,12,5,37%,318,80%,24,1,0,3,5
5390,3,Vitoria,7,1,46%,373,80%,18,1,1,3,1
5390,3,America-MG,12,3,54%,420,80%,22,4,0,1,4
5391,3,Cruzeiro,20,6,66%,537,80%,15,3,0,1,7
5391,3,Santa Cruz,9,4,34%,282,80%,16,2,0,3,1
5393,3,Coritiba,13,3,51%,419,80%,18,2,0,0,6
5393,3,Sao Paulo,11,7,49%,407,80%,12,2,0,1,3
5392,3,Fluminense,14,3,47%,360,80%,12,0,0,3,4
5392,3,Palmeiras,15,7,53%,390,80%,20,1,0,1,8
5394,3,Ponte Preta,6,1,42%,411,80%,15,3,0,1,3
5394,3,Corinthians,14,6,58%,562,80%,23,3,0,0,5
5395,3,Internacional,11,5,52%,430,80%,14,3,0,3,7
5395,3,Sport,10,1,48%,426,80%,13,1,0,1,5
5396,3,Atletico-MG,15,0,55%,530,80%,8,1,0,0,5
5396,3,Gremio,10,0,45%,449,80%,14,5,0,1,4
5397,4,Cruzeiro,27,6,66%,544,80%,7,1,0,1,15
5397,4,America-MG,6,4,34%,293,80%,9,1,0,1,4
5398,4,Athletico-PR,10,8,48%,426,80%,17,2,0,3,7
5398,4,Figueirense,11,4,52%,447,80%,17,1,0,1,5
5399,4,Chapecoense,17,0,66%,527,80%,16,1,0,0,9
5399,4,Santa Cruz,4,2,34%,298,80%,19,4,0,1,1
5400,4,Flamengo,6,4,39%,346,80%,13,1,1,1,2
5400,4,Ponte Preta,18,4,61%,518,80%,19,2,0,1,8
5401,4,Sport,11,2,56%,581,80%,7,2,0,4,8
5401,4,Corinthians,12,4,44%,479,80%,12,1,0,0,1
5402,4,Botafogo-RJ,6,0,56%,459,80%,17,1,0,0,7
5402,4,Fluminense,15,3,44%,377,80%,16,1,0,0,2
5403,4,Vitoria,16,4,43%,342,80%,21,4,0,1,4
5403,4,Atletico-MG,16,8,57%,447,80%,18,6,0,2,5
5404,4,Palmeiras,8,3,55%,403,80%,21,5,0,3,2
5404,4,Sao Paulo,15,6,45%,335,80%,18,2,0,3,13
5405,4,Gremio,12,3,55%,572,80%,19,0,0,1,4
